main_class_id|binary_class_id|num_active_effects|de_noise_reg|dynamic_reg|eq_reg|de_esser_reg|reverb_reg|limiter_reg|mean_reg|de_noise_profile|dynamic_profile|eq_profile|de_esser_profile|reverb_profile|limiter_profile|merged_profile
2020|50|3|1.0|0.5|0.0|0.0|0.6666666666666666|0.0|0.3611111111111111|p2|p2|p0|p0|p2|p0|p2-p2-p0-p0-p2-p0
2021|51|4|1.0|0.5|0.0|0.0|0.6666666666666666|1.0|0.5277777777777778|p2|p2|p0|p0|p2|p1|p2-p2-p0-p0-p2-p1
2022|50|3|1.0|0.5|0.0|0.0|1.0|0.0|0.4166666666666667|p2|p2|p0|p0|p3|p0|p2-p2-p0-p0-p3-p0
2023|51|4|1.0|0.5|0.0|0.0|1.0|1.0|0.5833333333333334|p2|p2|p0|p0|p3|p1|p2-p2-p0-p0-p3-p1
2024|52|3|1.0|0.5|0.0|0.5|0.0|0.0|0.3333333333333333|p2|p2|p0|p1|p0|p0|p2-p2-p0-p1-p0-p0
2025|53|4|1.0|0.5|0.0|0.5|0.0|1.0|0.5|p2|p2|p0|p1|p0|p1|p2-p2-p0-p1-p0-p1
2026|54|4|1.0|0.5|0.0|0.5|0.3333333333333333|0.0|0.3888888888888889|p2|p2|p0|p1|p1|p0|p2-p2-p0-p1-p1-p0
2027|55|5|1.0|0.5|0.0|0.5|0.3333333333333333|1.0|0.5555555555555556|p2|p2|p0|p1|p1|p1|p2-p2-p0-p1-p1-p1
2028|54|4|1.0|0.5|0.0|0.5|0.6666666666666666|0.0|0.4444444444444444|p2|p2|p0|p1|p2|p0|p2-p2-p0-p1-p2-p0
2029|55|5|1.0|0.5|0.0|0.5|0.6666666666666666|1.0|0.611111111111111|p2|p2|p0|p1|p2|p1|p2-p2-p0-p1-p2-p1
2030|54|4|1.0|0.5|0.0|0.5|1.0|0.0|0.5|p2|p2|p0|p1|p3|p0|p2-p2-p0-p1-p3-p0
2031|55|5|1.0|0.5|0.0|0.5|1.0|1.0|0.6666666666666666|p2|p2|p0|p1|p3|p1|p2-p2-p0-p1-p3-p1
2032|52|3|1.0|0.5|0.0|1.0|0.0|0.0|0.4166666666666667|p2|p2|p0|p2|p0|p0|p2-p2-p0-p2-p0-p0
2033|53|4|1.0|0.5|0.0|1.0|0.0|1.0|0.5833333333333334|p2|p2|p0|p2|p0|p1|p2-p2-p0-p2-p0-p1
2034|54|4|1.0|0.5|0.0|1.0|0.3333333333333333|0.0|0.4722222222222222|p2|p2|p0|p2|p1|p0|p2-p2-p0-p2-p1-p0
2035|55|5|1.0|0.5|0.0|1.0|0.3333333333333333|1.0|0.638888888888889|p2|p2|p0|p2|p1|p1|p2-p2-p0-p2-p1-p1
2036|54|4|1.0|0.5|0.0|1.0|0.6666666666666666|0.0|0.5277777777777778|p2|p2|p0|p2|p2|p0|p2-p2-p0-p2-p2-p0
2037|55|5|1.0|0.5|0.0|1.0|0.6666666666666666|1.0|0.6944444444444443|p2|p2|p0|p2|p2|p1|p2-p2-p0-p2-p2-p1
2038|54|4|1.0|0.5|0.0|1.0|1.0|0.0|0.5833333333333334|p2|p2|p0|p2|p3|p0|p2-p2-p0-p2-p3-p0
2039|55|5|1.0|0.5|0.0|1.0|1.0|1.0|0.75|p2|p2|p0|p2|p3|p1|p2-p2-p0-p2-p3-p1
2040|56|3|1.0|0.5|0.1666666666666666|0.0|0.0|0.0|0.2777777777777778|p2|p2|p1|p0|p0|p0|p2-p2-p1-p0-p0-p0
2041|57|4|1.0|0.5|0.1666666666666666|0.0|0.0|1.0|0.4444444444444445|p2|p2|p1|p0|p0|p1|p2-p2-p1-p0-p0-p1
2042|58|4|1.0|0.5|0.1666666666666666|0.0|0.3333333333333333|0.0|0.3333333333333333|p2|p2|p1|p0|p1|p0|p2-p2-p1-p0-p1-p0
2043|59|5|1.0|0.5|0.1666666666666666|0.0|0.3333333333333333|1.0|0.5|p2|p2|p1|p0|p1|p1|p2-p2-p1-p0-p1-p1
2044|58|4|1.0|0.5|0.1666666666666666|0.0|0.6666666666666666|0.0|0.3888888888888889|p2|p2|p1|p0|p2|p0|p2-p2-p1-p0-p2-p0
2045|59|5|1.0|0.5|0.1666666666666666|0.0|0.6666666666666666|1.0|0.5555555555555556|p2|p2|p1|p0|p2|p1|p2-p2-p1-p0-p2-p1
2046|58|4|1.0|0.5|0.1666666666666666|0.0|1.0|0.0|0.4444444444444445|p2|p2|p1|p0|p3|p0|p2-p2-p1-p0-p3-p0
2047|59|5|1.0|0.5|0.1666666666666666|0.0|1.0|1.0|0.6111111111111112|p2|p2|p1|p0|p3|p1|p2-p2-p1-p0-p3-p1
2048|60|4|1.0|0.5|0.1666666666666666|0.5|0.0|0.0|0.3611111111111111|p2|p2|p1|p1|p0|p0|p2-p2-p1-p1-p0-p0
2049|61|5|1.0|0.5|0.1666666666666666|0.5|0.0|1.0|0.5277777777777778|p2|p2|p1|p1|p0|p1|p2-p2-p1-p1-p0-p1
2050|62|5|1.0|0.5|0.1666666666666666|0.5|0.3333333333333333|0.0|0.4166666666666667|p2|p2|p1|p1|p1|p0|p2-p2-p1-p1-p1-p0
2051|63|6|1.0|0.5|0.1666666666666666|0.5|0.3333333333333333|1.0|0.5833333333333334|p2|p2|p1|p1|p1|p1|p2-p2-p1-p1-p1-p1
2052|62|5|1.0|0.5|0.1666666666666666|0.5|0.6666666666666666|0.0|0.4722222222222222|p2|p2|p1|p1|p2|p0|p2-p2-p1-p1-p2-p0
2053|63|6|1.0|0.5|0.1666666666666666|0.5|0.6666666666666666|1.0|0.638888888888889|p2|p2|p1|p1|p2|p1|p2-p2-p1-p1-p2-p1
2054|62|5|1.0|0.5|0.1666666666666666|0.5|1.0|0.0|0.5277777777777778|p2|p2|p1|p1|p3|p0|p2-p2-p1-p1-p3-p0
2055|63|6|1.0|0.5|0.1666666666666666|0.5|1.0|1.0|0.6944444444444445|p2|p2|p1|p1|p3|p1|p2-p2-p1-p1-p3-p1
2056|60|4|1.0|0.5|0.1666666666666666|1.0|0.0|0.0|0.4444444444444445|p2|p2|p1|p2|p0|p0|p2-p2-p1-p2-p0-p0
2057|61|5|1.0|0.5|0.1666666666666666|1.0|0.0|1.0|0.6111111111111112|p2|p2|p1|p2|p0|p1|p2-p2-p1-p2-p0-p1
2058|62|5|1.0|0.5|0.1666666666666666|1.0|0.3333333333333333|0.0|0.5000000000000001|p2|p2|p1|p2|p1|p0|p2-p2-p1-p2-p1-p0
2059|63|6|1.0|0.5|0.1666666666666666|1.0|0.3333333333333333|1.0|0.6666666666666666|p2|p2|p1|p2|p1|p1|p2-p2-p1-p2-p1-p1
2060|62|5|1.0|0.5|0.1666666666666666|1.0|0.6666666666666666|0.0|0.5555555555555556|p2|p2|p1|p2|p2|p0|p2-p2-p1-p2-p2-p0
2061|63|6|1.0|0.5|0.1666666666666666|1.0|0.6666666666666666|1.0|0.7222222222222223|p2|p2|p1|p2|p2|p1|p2-p2-p1-p2-p2-p1
2062|62|5|1.0|0.5|0.1666666666666666|1.0|1.0|0.0|0.6111111111111112|p2|p2|p1|p2|p3|p0|p2-p2-p1-p2-p3-p0
2063|63|6|1.0|0.5|0.1666666666666666|1.0|1.0|1.0|0.7777777777777778|p2|p2|p1|p2|p3|p1|p2-p2-p1-p2-p3-p1
2064|56|3|1.0|0.5|0.3333333333333333|0.0|0.0|0.0|0.3055555555555555|p2|p2|p2|p0|p0|p0|p2-p2-p2-p0-p0-p0
2065|57|4|1.0|0.5|0.3333333333333333|0.0|0.0|1.0|0.4722222222222221|p2|p2|p2|p0|p0|p1|p2-p2-p2-p0-p0-p1
2066|58|4|1.0|0.5|0.3333333333333333|0.0|0.3333333333333333|0.0|0.3611111111111111|p2|p2|p2|p0|p1|p0|p2-p2-p2-p0-p1-p0
2067|59|5|1.0|0.5|0.3333333333333333|0.0|0.3333333333333333|1.0|0.5277777777777778|p2|p2|p2|p0|p1|p1|p2-p2-p2-p0-p1-p1
2068|58|4|1.0|0.5|0.3333333333333333|0.0|0.6666666666666666|0.0|0.4166666666666667|p2|p2|p2|p0|p2|p0|p2-p2-p2-p0-p2-p0
2069|59|5|1.0|0.5|0.3333333333333333|0.0|0.6666666666666666|1.0|0.5833333333333334|p2|p2|p2|p0|p2|p1|p2-p2-p2-p0-p2-p1
2070|58|4|1.0|0.5|0.3333333333333333|0.0|1.0|0.0|0.4722222222222221|p2|p2|p2|p0|p3|p0|p2-p2-p2-p0-p3-p0
2071|59|5|1.0|0.5|0.3333333333333333|0.0|1.0|1.0|0.6388888888888888|p2|p2|p2|p0|p3|p1|p2-p2-p2-p0-p3-p1
2072|60|4|1.0|0.5|0.3333333333333333|0.5|0.0|0.0|0.3888888888888888|p2|p2|p2|p1|p0|p0|p2-p2-p2-p1-p0-p0
2073|61|5|1.0|0.5|0.3333333333333333|0.5|0.0|1.0|0.5555555555555555|p2|p2|p2|p1|p0|p1|p2-p2-p2-p1-p0-p1
2074|62|5|1.0|0.5|0.3333333333333333|0.5|0.3333333333333333|0.0|0.4444444444444444|p2|p2|p2|p1|p1|p0|p2-p2-p2-p1-p1-p0
2075|63|6|1.0|0.5|0.3333333333333333|0.5|0.3333333333333333|1.0|0.611111111111111|p2|p2|p2|p1|p1|p1|p2-p2-p2-p1-p1-p1
2076|62|5|1.0|0.5|0.3333333333333333|0.5|0.6666666666666666|0.0|0.4999999999999999|p2|p2|p2|p1|p2|p0|p2-p2-p2-p1-p2-p0
2077|63|6|1.0|0.5|0.3333333333333333|0.5|0.6666666666666666|1.0|0.6666666666666666|p2|p2|p2|p1|p2|p1|p2-p2-p2-p1-p2-p1
2078|62|5|1.0|0.5|0.3333333333333333|0.5|1.0|0.0|0.5555555555555555|p2|p2|p2|p1|p3|p0|p2-p2-p2-p1-p3-p0
2079|63|6|1.0|0.5|0.3333333333333333|0.5|1.0|1.0|0.7222222222222222|p2|p2|p2|p1|p3|p1|p2-p2-p2-p1-p3-p1
2080|60|4|1.0|0.5|0.3333333333333333|1.0|0.0|0.0|0.4722222222222221|p2|p2|p2|p2|p0|p0|p2-p2-p2-p2-p0-p0
2081|61|5|1.0|0.5|0.3333333333333333|1.0|0.0|1.0|0.6388888888888888|p2|p2|p2|p2|p0|p1|p2-p2-p2-p2-p0-p1
2082|62|5|1.0|0.5|0.3333333333333333|1.0|0.3333333333333333|0.0|0.5277777777777778|p2|p2|p2|p2|p1|p0|p2-p2-p2-p2-p1-p0
2083|63|6|1.0|0.5|0.3333333333333333|1.0|0.3333333333333333|1.0|0.6944444444444443|p2|p2|p2|p2|p1|p1|p2-p2-p2-p2-p1-p1
2084|62|5|1.0|0.5|0.3333333333333333|1.0|0.6666666666666666|0.0|0.5833333333333333|p2|p2|p2|p2|p2|p0|p2-p2-p2-p2-p2-p0
2085|63|6|1.0|0.5|0.3333333333333333|1.0|0.6666666666666666|1.0|0.75|p2|p2|p2|p2|p2|p1|p2-p2-p2-p2-p2-p1
2086|62|5|1.0|0.5|0.3333333333333333|1.0|1.0|0.0|0.6388888888888888|p2|p2|p2|p2|p3|p0|p2-p2-p2-p2-p3-p0
2087|63|6|1.0|0.5|0.3333333333333333|1.0|1.0|1.0|0.8055555555555555|p2|p2|p2|p2|p3|p1|p2-p2-p2-p2-p3-p1
2088|56|3|1.0|0.5|0.5|0.0|0.0|0.0|0.3333333333333333|p2|p2|p3|p0|p0|p0|p2-p2-p3-p0-p0-p0
2089|57|4|1.0|0.5|0.5|0.0|0.0|1.0|0.5|p2|p2|p3|p0|p0|p1|p2-p2-p3-p0-p0-p1
2090|58|4|1.0|0.5|0.5|0.0|0.3333333333333333|0.0|0.3888888888888889|p2|p2|p3|p0|p1|p0|p2-p2-p3-p0-p1-p0
2091|59|5|1.0|0.5|0.5|0.0|0.3333333333333333|1.0|0.5555555555555556|p2|p2|p3|p0|p1|p1|p2-p2-p3-p0-p1-p1
2092|58|4|1.0|0.5|0.5|0.0|0.6666666666666666|0.0|0.4444444444444444|p2|p2|p3|p0|p2|p0|p2-p2-p3-p0-p2-p0
2093|59|5|1.0|0.5|0.5|0.0|0.6666666666666666|1.0|0.611111111111111|p2|p2|p3|p0|p2|p1|p2-p2-p3-p0-p2-p1
2094|58|4|1.0|0.5|0.5|0.0|1.0|0.0|0.5|p2|p2|p3|p0|p3|p0|p2-p2-p3-p0-p3-p0
2095|59|5|1.0|0.5|0.5|0.0|1.0|1.0|0.6666666666666666|p2|p2|p3|p0|p3|p1|p2-p2-p3-p0-p3-p1
2096|60|4|1.0|0.5|0.5|0.5|0.0|0.0|0.4166666666666667|p2|p2|p3|p1|p0|p0|p2-p2-p3-p1-p0-p0
2097|61|5|1.0|0.5|0.5|0.5|0.0|1.0|0.5833333333333334|p2|p2|p3|p1|p0|p1|p2-p2-p3-p1-p0-p1
2098|62|5|1.0|0.5|0.5|0.5|0.3333333333333333|0.0|0.4722222222222222|p2|p2|p3|p1|p1|p0|p2-p2-p3-p1-p1-p0
2099|63|6|1.0|0.5|0.5|0.5|0.3333333333333333|1.0|0.638888888888889|p2|p2|p3|p1|p1|p1|p2-p2-p3-p1-p1-p1
2100|62|5|1.0|0.5|0.5|0.5|0.6666666666666666|0.0|0.5277777777777778|p2|p2|p3|p1|p2|p0|p2-p2-p3-p1-p2-p0
2101|63|6|1.0|0.5|0.5|0.5|0.6666666666666666|1.0|0.6944444444444443|p2|p2|p3|p1|p2|p1|p2-p2-p3-p1-p2-p1
2102|62|5|1.0|0.5|0.5|0.5|1.0|0.0|0.5833333333333334|p2|p2|p3|p1|p3|p0|p2-p2-p3-p1-p3-p0
2103|63|6|1.0|0.5|0.5|0.5|1.0|1.0|0.75|p2|p2|p3|p1|p3|p1|p2-p2-p3-p1-p3-p1
2104|60|4|1.0|0.5|0.5|1.0|0.0|0.0|0.5|p2|p2|p3|p2|p0|p0|p2-p2-p3-p2-p0-p0
2105|61|5|1.0|0.5|0.5|1.0|0.0|1.0|0.6666666666666666|p2|p2|p3|p2|p0|p1|p2-p2-p3-p2-p0-p1
2106|62|5|1.0|0.5|0.5|1.0|0.3333333333333333|0.0|0.5555555555555556|p2|p2|p3|p2|p1|p0|p2-p2-p3-p2-p1-p0
2107|63|6|1.0|0.5|0.5|1.0|0.3333333333333333|1.0|0.7222222222222223|p2|p2|p3|p2|p1|p1|p2-p2-p3-p2-p1-p1
2108|62|5|1.0|0.5|0.5|1.0|0.6666666666666666|0.0|0.611111111111111|p2|p2|p3|p2|p2|p0|p2-p2-p3-p2-p2-p0
2109|63|6|1.0|0.5|0.5|1.0|0.6666666666666666|1.0|0.7777777777777777|p2|p2|p3|p2|p2|p1|p2-p2-p3-p2-p2-p1
2110|62|5|1.0|0.5|0.5|1.0|1.0|0.0|0.6666666666666666|p2|p2|p3|p2|p3|p0|p2-p2-p3-p2-p3-p0
2111|63|6|1.0|0.5|0.5|1.0|1.0|1.0|0.8333333333333334|p2|p2|p3|p2|p3|p1|p2-p2-p3-p2-p3-p1
2112|56|3|1.0|0.5|0.6666666666666666|0.0|0.0|0.0|0.3611111111111111|p2|p2|p4|p0|p0|p0|p2-p2-p4-p0-p0-p0
2113|57|4|1.0|0.5|0.6666666666666666|0.0|0.0|1.0|0.5277777777777778|p2|p2|p4|p0|p0|p1|p2-p2-p4-p0-p0-p1
2114|58|4|1.0|0.5|0.6666666666666666|0.0|0.3333333333333333|0.0|0.4166666666666667|p2|p2|p4|p0|p1|p0|p2-p2-p4-p0-p1-p0
2115|59|5|1.0|0.5|0.6666666666666666|0.0|0.3333333333333333|1.0|0.5833333333333334|p2|p2|p4|p0|p1|p1|p2-p2-p4-p0-p1-p1
2116|58|4|1.0|0.5|0.6666666666666666|0.0|0.6666666666666666|0.0|0.4722222222222221|p2|p2|p4|p0|p2|p0|p2-p2-p4-p0-p2-p0
2117|59|5|1.0|0.5|0.6666666666666666|0.0|0.6666666666666666|1.0|0.6388888888888888|p2|p2|p4|p0|p2|p1|p2-p2-p4-p0-p2-p1
2118|58|4|1.0|0.5|0.6666666666666666|0.0|1.0|0.0|0.5277777777777778|p2|p2|p4|p0|p3|p0|p2-p2-p4-p0-p3-p0
2119|59|5|1.0|0.5|0.6666666666666666|0.0|1.0|1.0|0.6944444444444443|p2|p2|p4|p0|p3|p1|p2-p2-p4-p0-p3-p1
2120|60|4|1.0|0.5|0.6666666666666666|0.5|0.0|0.0|0.4444444444444444|p2|p2|p4|p1|p0|p0|p2-p2-p4-p1-p0-p0
2121|61|5|1.0|0.5|0.6666666666666666|0.5|0.0|1.0|0.611111111111111|p2|p2|p4|p1|p0|p1|p2-p2-p4-p1-p0-p1
2122|62|5|1.0|0.5|0.6666666666666666|0.5|0.3333333333333333|0.0|0.5|p2|p2|p4|p1|p1|p0|p2-p2-p4-p1-p1-p0
2123|63|6|1.0|0.5|0.6666666666666666|0.5|0.3333333333333333|1.0|0.6666666666666666|p2|p2|p4|p1|p1|p1|p2-p2-p4-p1-p1-p1
2124|62|5|1.0|0.5|0.6666666666666666|0.5|0.6666666666666666|0.0|0.5555555555555555|p2|p2|p4|p1|p2|p0|p2-p2-p4-p1-p2-p0
2125|63|6|1.0|0.5|0.6666666666666666|0.5|0.6666666666666666|1.0|0.7222222222222222|p2|p2|p4|p1|p2|p1|p2-p2-p4-p1-p2-p1
2126|62|5|1.0|0.5|0.6666666666666666|0.5|1.0|0.0|0.611111111111111|p2|p2|p4|p1|p3|p0|p2-p2-p4-p1-p3-p0
2127|63|6|1.0|0.5|0.6666666666666666|0.5|1.0|1.0|0.7777777777777777|p2|p2|p4|p1|p3|p1|p2-p2-p4-p1-p3-p1
2128|60|4|1.0|0.5|0.6666666666666666|1.0|0.0|0.0|0.5277777777777778|p2|p2|p4|p2|p0|p0|p2-p2-p4-p2-p0-p0
2129|61|5|1.0|0.5|0.6666666666666666|1.0|0.0|1.0|0.6944444444444443|p2|p2|p4|p2|p0|p1|p2-p2-p4-p2-p0-p1
2130|62|5|1.0|0.5|0.6666666666666666|1.0|0.3333333333333333|0.0|0.5833333333333334|p2|p2|p4|p2|p1|p0|p2-p2-p4-p2-p1-p0
2131|63|6|1.0|0.5|0.6666666666666666|1.0|0.3333333333333333|1.0|0.75|p2|p2|p4|p2|p1|p1|p2-p2-p4-p2-p1-p1
2132|62|5|1.0|0.5|0.6666666666666666|1.0|0.6666666666666666|0.0|0.6388888888888888|p2|p2|p4|p2|p2|p0|p2-p2-p4-p2-p2-p0
2133|63|6|1.0|0.5|0.6666666666666666|1.0|0.6666666666666666|1.0|0.8055555555555555|p2|p2|p4|p2|p2|p1|p2-p2-p4-p2-p2-p1
2134|62|5|1.0|0.5|0.6666666666666666|1.0|1.0|0.0|0.6944444444444443|p2|p2|p4|p2|p3|p0|p2-p2-p4-p2-p3-p0
2135|63|6|1.0|0.5|0.6666666666666666|1.0|1.0|1.0|0.861111111111111|p2|p2|p4|p2|p3|p1|p2-p2-p4-p2-p3-p1
2136|56|3|1.0|0.5|0.8333333333333334|0.0|0.0|0.0|0.3888888888888889|p2|p2|p5|p0|p0|p0|p2-p2-p5-p0-p0-p0
2137|57|4|1.0|0.5|0.8333333333333334|0.0|0.0|1.0|0.5555555555555556|p2|p2|p5|p0|p0|p1|p2-p2-p5-p0-p0-p1
2138|58|4|1.0|0.5|0.8333333333333334|0.0|0.3333333333333333|0.0|0.4444444444444445|p2|p2|p5|p0|p1|p0|p2-p2-p5-p0-p1-p0
2139|59|5|1.0|0.5|0.8333333333333334|0.0|0.3333333333333333|1.0|0.6111111111111112|p2|p2|p5|p0|p1|p1|p2-p2-p5-p0-p1-p1
2140|58|4|1.0|0.5|0.8333333333333334|0.0|0.6666666666666666|0.0|0.5|p2|p2|p5|p0|p2|p0|p2-p2-p5-p0-p2-p0
2141|59|5|1.0|0.5|0.8333333333333334|0.0|0.6666666666666666|1.0|0.6666666666666666|p2|p2|p5|p0|p2|p1|p2-p2-p5-p0-p2-p1
2142|58|4|1.0|0.5|0.8333333333333334|0.0|1.0|0.0|0.5555555555555556|p2|p2|p5|p0|p3|p0|p2-p2-p5-p0-p3-p0
2143|59|5|1.0|0.5|0.8333333333333334|0.0|1.0|1.0|0.7222222222222223|p2|p2|p5|p0|p3|p1|p2-p2-p5-p0-p3-p1
2144|60|4|1.0|0.5|0.8333333333333334|0.5|0.0|0.0|0.4722222222222222|p2|p2|p5|p1|p0|p0|p2-p2-p5-p1-p0-p0
2145|61|5|1.0|0.5|0.8333333333333334|0.5|0.0|1.0|0.638888888888889|p2|p2|p5|p1|p0|p1|p2-p2-p5-p1-p0-p1
2146|62|5|1.0|0.5|0.8333333333333334|0.5|0.3333333333333333|0.0|0.5277777777777778|p2|p2|p5|p1|p1|p0|p2-p2-p5-p1-p1-p0
2147|63|6|1.0|0.5|0.8333333333333334|0.5|0.3333333333333333|1.0|0.6944444444444445|p2|p2|p5|p1|p1|p1|p2-p2-p5-p1-p1-p1
2148|62|5|1.0|0.5|0.8333333333333334|0.5|0.6666666666666666|0.0|0.5833333333333334|p2|p2|p5|p1|p2|p0|p2-p2-p5-p1-p2-p0
2149|63|6|1.0|0.5|0.8333333333333334|0.5|0.6666666666666666|1.0|0.75|p2|p2|p5|p1|p2|p1|p2-p2-p5-p1-p2-p1
2150|62|5|1.0|0.5|0.8333333333333334|0.5|1.0|0.0|0.638888888888889|p2|p2|p5|p1|p3|p0|p2-p2-p5-p1-p3-p0
2151|63|6|1.0|0.5|0.8333333333333334|0.5|1.0|1.0|0.8055555555555557|p2|p2|p5|p1|p3|p1|p2-p2-p5-p1-p3-p1
2152|60|4|1.0|0.5|0.8333333333333334|1.0|0.0|0.0|0.5555555555555556|p2|p2|p5|p2|p0|p0|p2-p2-p5-p2-p0-p0
2153|61|5|1.0|0.5|0.8333333333333334|1.0|0.0|1.0|0.7222222222222223|p2|p2|p5|p2|p0|p1|p2-p2-p5-p2-p0-p1
2154|62|5|1.0|0.5|0.8333333333333334|1.0|0.3333333333333333|0.0|0.6111111111111112|p2|p2|p5|p2|p1|p0|p2-p2-p5-p2-p1-p0
2155|63|6|1.0|0.5|0.8333333333333334|1.0|0.3333333333333333|1.0|0.7777777777777778|p2|p2|p5|p2|p1|p1|p2-p2-p5-p2-p1-p1
2156|62|5|1.0|0.5|0.8333333333333334|1.0|0.6666666666666666|0.0|0.6666666666666666|p2|p2|p5|p2|p2|p0|p2-p2-p5-p2-p2-p0
2157|63|6|1.0|0.5|0.8333333333333334|1.0|0.6666666666666666|1.0|0.8333333333333334|p2|p2|p5|p2|p2|p1|p2-p2-p5-p2-p2-p1
2158|62|5|1.0|0.5|0.8333333333333334|1.0|1.0|0.0|0.7222222222222223|p2|p2|p5|p2|p3|p0|p2-p2-p5-p2-p3-p0
2159|63|6|1.0|0.5|0.8333333333333334|1.0|1.0|1.0|0.888888888888889|p2|p2|p5|p2|p3|p1|p2-p2-p5-p2-p3-p1
2160|56|3|1.0|0.5|1.0|0.0|0.0|0.0|0.4166666666666667|p2|p2|p6|p0|p0|p0|p2-p2-p6-p0-p0-p0
2161|57|4|1.0|0.5|1.0|0.0|0.0|1.0|0.5833333333333334|p2|p2|p6|p0|p0|p1|p2-p2-p6-p0-p0-p1
2162|58|4|1.0|0.5|1.0|0.0|0.3333333333333333|0.0|0.4722222222222222|p2|p2|p6|p0|p1|p0|p2-p2-p6-p0-p1-p0
2163|59|5|1.0|0.5|1.0|0.0|0.3333333333333333|1.0|0.638888888888889|p2|p2|p6|p0|p1|p1|p2-p2-p6-p0-p1-p1
2164|58|4|1.0|0.5|1.0|0.0|0.6666666666666666|0.0|0.5277777777777778|p2|p2|p6|p0|p2|p0|p2-p2-p6-p0-p2-p0
2165|59|5|1.0|0.5|1.0|0.0|0.6666666666666666|1.0|0.6944444444444443|p2|p2|p6|p0|p2|p1|p2-p2-p6-p0-p2-p1
2166|58|4|1.0|0.5|1.0|0.0|1.0|0.0|0.5833333333333334|p2|p2|p6|p0|p3|p0|p2-p2-p6-p0-p3-p0
2167|59|5|1.0|0.5|1.0|0.0|1.0|1.0|0.75|p2|p2|p6|p0|p3|p1|p2-p2-p6-p0-p3-p1
2168|60|4|1.0|0.5|1.0|0.5|0.0|0.0|0.5|p2|p2|p6|p1|p0|p0|p2-p2-p6-p1-p0-p0
2169|61|5|1.0|0.5|1.0|0.5|0.0|1.0|0.6666666666666666|p2|p2|p6|p1|p0|p1|p2-p2-p6-p1-p0-p1
2170|62|5|1.0|0.5|1.0|0.5|0.3333333333333333|0.0|0.5555555555555556|p2|p2|p6|p1|p1|p0|p2-p2-p6-p1-p1-p0
2171|63|6|1.0|0.5|1.0|0.5|0.3333333333333333|1.0|0.7222222222222223|p2|p2|p6|p1|p1|p1|p2-p2-p6-p1-p1-p1
2172|62|5|1.0|0.5|1.0|0.5|0.6666666666666666|0.0|0.611111111111111|p2|p2|p6|p1|p2|p0|p2-p2-p6-p1-p2-p0
2173|63|6|1.0|0.5|1.0|0.5|0.6666666666666666|1.0|0.7777777777777777|p2|p2|p6|p1|p2|p1|p2-p2-p6-p1-p2-p1
2174|62|5|1.0|0.5|1.0|0.5|1.0|0.0|0.6666666666666666|p2|p2|p6|p1|p3|p0|p2-p2-p6-p1-p3-p0
2175|63|6|1.0|0.5|1.0|0.5|1.0|1.0|0.8333333333333334|p2|p2|p6|p1|p3|p1|p2-p2-p6-p1-p3-p1
2176|60|4|1.0|0.5|1.0|1.0|0.0|0.0|0.5833333333333334|p2|p2|p6|p2|p0|p0|p2-p2-p6-p2-p0-p0
2177|61|5|1.0|0.5|1.0|1.0|0.0|1.0|0.75|p2|p2|p6|p2|p0|p1|p2-p2-p6-p2-p0-p1
2178|62|5|1.0|0.5|1.0|1.0|0.3333333333333333|0.0|0.638888888888889|p2|p2|p6|p2|p1|p0|p2-p2-p6-p2-p1-p0
2179|63|6|1.0|0.5|1.0|1.0|0.3333333333333333|1.0|0.8055555555555557|p2|p2|p6|p2|p1|p1|p2-p2-p6-p2-p1-p1
2180|62|5|1.0|0.5|1.0|1.0|0.6666666666666666|0.0|0.6944444444444445|p2|p2|p6|p2|p2|p0|p2-p2-p6-p2-p2-p0
2181|63|6|1.0|0.5|1.0|1.0|0.6666666666666666|1.0|0.8611111111111112|p2|p2|p6|p2|p2|p1|p2-p2-p6-p2-p2-p1
2182|62|5|1.0|0.5|1.0|1.0|1.0|0.0|0.75|p2|p2|p6|p2|p3|p0|p2-p2-p6-p2-p3-p0
2183|63|6|1.0|0.5|1.0|1.0|1.0|1.0|0.9166666666666666|p2|p2|p6|p2|p3|p1|p2-p2-p6-p2-p3-p1
2184|48|2|1.0|0.75|0.0|0.0|0.0|0.0|0.2916666666666667|p2|p3|p0|p0|p0|p0|p2-p3-p0-p0-p0-p0
2185|49|3|1.0|0.75|0.0|0.0|0.0|1.0|0.4583333333333333|p2|p3|p0|p0|p0|p1|p2-p3-p0-p0-p0-p1
2186|50|3|1.0|0.75|0.0|0.0|0.3333333333333333|0.0|0.3472222222222222|p2|p3|p0|p0|p1|p0|p2-p3-p0-p0-p1-p0
2187|51|4|1.0|0.75|0.0|0.0|0.3333333333333333|1.0|0.513888888888889|p2|p3|p0|p0|p1|p1|p2-p3-p0-p0-p1-p1
2188|50|3|1.0|0.75|0.0|0.0|0.6666666666666666|0.0|0.4027777777777777|p2|p3|p0|p0|p2|p0|p2-p3-p0-p0-p2-p0
2189|51|4|1.0|0.75|0.0|0.0|0.6666666666666666|1.0|0.5694444444444444|p2|p3|p0|p0|p2|p1|p2-p3-p0-p0-p2-p1
2190|50|3|1.0|0.75|0.0|0.0|1.0|0.0|0.4583333333333333|p2|p3|p0|p0|p3|p0|p2-p3-p0-p0-p3-p0
2191|51|4|1.0|0.75|0.0|0.0|1.0|1.0|0.625|p2|p3|p0|p0|p3|p1|p2-p3-p0-p0-p3-p1
